,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final,Valor_Unitario_Num,Valor Custo
1370,65949,2023-12-05,Loja São Paulo 3,HD SSD Maxtel 750 Gb,3,176,528,176,161.44
1371,65949,2023-12-05,Loja São Paulo 3,Kit Teclado e Mouse Sem Fio,1,114,114,114,85.07
1372,65949,2023-12-05,Loja São Paulo 3,Calculadora Cientifica HP,1,195,195,195,139.62
1373,65949,2023-12-05,Loja São Paulo 3,HD SSD Maxtel 750 Gb,3,149,447,149,136.68
1374,65952,2023-12-05,Loja Blumenau,Fone de Ouvido Bluetooth HP,2,185,370,185,125.19
1375,65952,2023-12-05,Loja Blumenau,Mouse sem Fio Microsoft,2,259,518,259,162.03
1376,65953,2023-12-05,Loja São Paulo 3,Kit Teclado e Mouse Sem Fio,2,266,532,266,198.5
1377,65953,2023-12-05,Loja São Paulo 3,Mouse Pad Colorido,2,100,200,100,41.04
1378,65955,2023-12-05,Loja São Paulo 3,Roteador 300 Mbps Cisco,2,71,142,71,56.48
1379,65956,2023-12-05,Loja São Paulo 2,Teclado sem Fio Multi,1,60,60,60,37.72
1380,65956,2023-12-05,Loja São Paulo 2,Mesa Digitalizadora,3,200,600,200,142.16
1381,65958,2023-12-05,Loja Rio de Janeiro 2,HD SSD Maxtel 750 Gb,1,311,311,311,285.28
1382,65958,2023-12-05,Loja Rio de Janeiro 2,Teclado sem Fio Multi,2,69,138,69,43.37
1383,65958,2023-12-05,Loja Rio de Janeiro 2,Mouse Pad Colorido,3,216,648,216,88.64
1384,65959,2023-12-05,Loja Natal,HD SSD Kingston 1 Tb,2,105,210,105,93.62
1385,65959,2023-12-05,Loja Natal,HD SSD Maxtel 750 Gb,3,142,426,142,130.25
1386,65962,2023-12-05,Loja Rio de Janeiro 1,Mouse Pad Colorido,5,368,1840,368,151.02
1387,65962,2023-12-05,Loja Rio de Janeiro 1,HD SSD Kingston 1 Tb,1,118,118,118,105.21
1388,65963,2023-12-05,Loja João Pessoa,HD SSD Kingston 1 Tb,5,141,705,141,125.72
1389,65964,2023-12-05,Loja Rio de Janeiro 1,Mouse Pad Colorido,1,368,368,368,151.02
1390,65964,2023-12-05,Loja Rio de Janeiro 1,Kit Teclado e Mouse Sem Fio,1,750,750,750,559.69
1391,65965,2023-12-05,Loja São Paulo 1,Kit Teclado e Mouse Sem Fio,3,706,2118,706,526.85
1392,65965,2023-12-05,Loja São Paulo 1,Fone de Ouvido Bluetooth HP,1,177,177,177,119.77
1393,65966,2023-12-05,Loja Blumenau,Teclado sem Fio Multi,4,66,264,66,41.49
1394,65966,2023-12-05,Loja Blumenau,HD SSD Kingston 1 Tb,1,118,118,118,105.21
1395,65966,2023-12-05,Loja Blumenau,Mouse sem Fio Microsoft,3,256,768,256,160.15
1396,65966,2023-12-05,Loja Blumenau,HD SSD Maxtel 750 Gb,3,38,114,38,34.86
1397,65968,2023-12-05,Loja Blumenau,Teclado Gamer com Led,4,214,856,214,157.4
1398,65968,2023-12-05,Loja Blumenau,HD SSD Maxtel 750 Gb,4,130,520,130,119.25
1399,65970,2023-12-05,Loja Rio de Janeiro 2,HD SSD Maxtel 750 Gb,2,87,174,87,79.8
1400,65970,2023-12-05,Loja Rio de Janeiro 2,HD SSD Maxtel 750 Gb,1,87,87,87,79.8
1401,65970,2023-12-05,Loja Rio de Janeiro 2,Fone de Ouvido Bluetooth HP,5,170,850,170,115.04
1402,65970,2023-12-05,Loja Rio de Janeiro 2,Roteador 300 Mbps Cisco,3,60,180,60,47.73
1403,65971,2023-12-05,Loja Rio de Janeiro 2,Mouse sem Fio Microsoft,2,299,598,299,187.05
1404,65971,2023-12-05,Loja Rio de Janeiro 2,HD SSD Kingston 1 Tb,1,105,105,105,93.62
1405,65972,2023-12-05,Loja Rio de Janeiro 1,Mouse Pad Colorido,3,368,1104,368,151.02
1406,65974,2023-12-05,Loja Rio de Janeiro 1,Roteador 300 Mbps Cisco,1,73,73,73,58.07
1407,65974,2023-12-05,Loja Rio de Janeiro 1,Fone de Ouvido Bluetooth HP,1,185,185,185,125.19
1408,65974,2023-12-05,Loja Rio de Janeiro 1,HD SSD Kingston 1 Tb,1,141,141,141,125.72
1409,65975,2023-12-06,Loja São Paulo 3,Mesa Digitalizadora,4,180,720,180,127.94
1410,65976,2023-12-06,Loja Rio de Janeiro 1,HD SSD Kingston 1 Tb,1,118,118,118,105.21
1411,65978,2023-12-06,Loja São Paulo 1,Teclado sem Fio Multi,1,69,69,69,43.37
1412,65978,2023-12-06,Loja São Paulo 1,Roteador 300 Mbps Cisco,1,74,74,74,58.87
1413,65978,2023-12-06,Loja São Paulo 1,Teclado sem Fio Multi,3,60,180,60,37.72
1414,65979,2023-12-06,Loja São Paulo 3,Teclado sem Fio Megaware,1,93,93,93,69.38
1415,65980,2023-12-06,Loja Maringá,HD SSD Maxtel 750 Gb,5,275,1375,275,252.25
1416,65980,2023-12-06,Loja Maringá,Roteador 300 Mbps Cisco,2,66,132,66,52.5
1417,65980,2023-12-06,Loja Maringá,Kit Teclado e Mouse Sem Fio,4,116,464,116,86.56
1418,65981,2023-12-06,Loja São Paulo 2,Mouse Pad Colorido,2,102,204,102,41.86
1419,65983,2023-12-06,Loja Porto Alegre,Kit Teclado e Mouse Sem Fio,2,259,518,259,193.28
1420,65983,2023-12-06,Loja Porto Alegre,HD SSD Maxtel 750 Gb,1,283,283,283,259.59
1421,65984,2023-12-06,Loja Fortaleza,Teclado sem Fio Multi,3,60,180,60,37.72
1422,65984,2023-12-06,Loja Fortaleza,Mesa Digitalizadora,2,196,392,196,139.31
1423,65985,2023-12-06,Loja Rio de Janeiro 1,HD SSD Maxtel 750 Gb,2,142,284,142,130.25
1424,65986,2023-12-06,Loja São Paulo 2,HD SSD Maxtel 750 Gb,1,30,30,30,27.52
1425,65986,2023-12-06,Loja São Paulo 2,HD SSD Kingston 1 Tb,2,118,236,118,105.21
1426,65987,2023-12-06,Loja Rio de Janeiro 1,Mouse sem Fio Microsoft,1,259,259,259,162.03
1427,65989,2023-12-06,Loja São Paulo 1,Kit Teclado e Mouse Sem Fio,4,256,1024,256,191.04
1428,65990,2023-12-06,Loja Natal,Kit Teclado e Mouse Sem Fio,1,114,114,114,85.07
1429,65991,2023-12-06,Loja São Paulo 3,HD SSD Maxtel 750 Gb,2,137,274,137,125.67
1430,65991,2023-12-06,Loja São Paulo 3,Fone de Ouvido Bluetooth HP,2,170,340,170,115.04
1431,65992,2023-12-06,Loja São Paulo 1,Fone de Ouvido Bluetooth HP,1,190,190,190,128.57
1432,65992,2023-12-06,Loja São Paulo 1,Fone de Ouvido Bluetooth HP,1,177,177,177,119.77
1433,65993,2023-12-06,Loja Natal,Mouse Pad Colorido,2,391,782,391,160.46
1434,65993,2023-12-06,Loja Natal,HD SSD Maxtel 750 Gb,1,87,87,87,79.8
1435,65993,2023-12-06,Loja Natal,Kit Teclado e Mouse Sem Fio,1,262,262,262,195.52
1436,65993,2023-12-06,Loja Natal,Mouse Pad Colorido,2,368,736,368,151.02
1437,65994,2023-12-06,Loja São Paulo 1,Mouse Pad Colorido,2,90,180,90,36.93
1438,65994,2023-12-06,Loja São Paulo 1,HD SSD Maxtel 750 Gb,2,87,174,87,79.8
1439,65995,2023-12-06,Loja São Paulo 3,Teclado sem Fio Megaware,3,92,276,92,68.63
1440,65995,2023-12-06,Loja São Paulo 3,Kit Teclado e Mouse Sem Fio,3,262,786,262,195.52
1441,65995,2023-12-06,Loja São Paulo 3,HD SSD Maxtel 750 Gb,3,30,90,30,27.52
1442,65997,2023-12-06,Loja São Paulo 1,Mouse Pad Colorido,1,240,240,240,98.49
1443,65997,2023-12-06,Loja São Paulo 1,Kit Teclado e Mouse Sem Fio,1,114,114,114,85.07
1444,65998,2023-12-06,Loja Recife,Mouse Pad Colorido,2,133,266,133,54.58
1445,65998,2023-12-06,Loja Recife,Roteador 300 Mbps Cisco,2,73,146,73,58.07
1446,65999,2023-12-06,Loja São Paulo 3,HD SSD Kingston 1 Tb,1,100,100,100,89.17
1447,66001,2023-12-06,Loja Natal,Mouse sem Fio Microsoft,2,256,512,256,160.15
1448,66002,2023-12-06,Loja Blumenau,Teclado sem Fio Megaware,3,97,291,97,72.36
1449,66003,2023-12-06,Loja João Pessoa,HD SSD Maxtel 750 Gb,2,149,298,149,136.68
1450,66003,2023-12-06,Loja João Pessoa,HD SSD Maxtel 750 Gb,3,149,447,149,136.68
1451,66003,2023-12-06,Loja João Pessoa,HD SSD Maxtel 750 Gb,1,70,70,70,64.21
1452,66005,2023-12-06,Loja São Paulo 3,Teclado sem Fio Multi,1,93,93,93,58.46
1453,66006,2023-12-06,Loja Rio de Janeiro 1,Mouse Pad Colorido,2,108,216,108,44.32
1454,66007,2023-12-06,Loja Rio de Janeiro 1,Teclado sem Fio Megaware,1,97,97,97,72.36
1455,66007,2023-12-06,Loja Rio de Janeiro 1,Fone de Ouvido Bluetooth HP,2,170,340,170,115.04
1456,66008,2023-12-06,Loja São Paulo 3,HD SSD Kingston 1 Tb,5,113,565,113,100.76
1457,66008,2023-12-06,Loja São Paulo 3,Mouse sem Fio Microsoft,1,269,269,269,168.28
1458,66008,2023-12-06,Loja São Paulo 3,Mouse Pad Colorido,2,214,428,214,87.82
1459,66008,2023-12-06,Loja São Paulo 3,Teclado sem Fio Multi,2,60,120,60,37.72
1460,66009,2023-12-06,Loja Rio de Janeiro 1,Calculadora Cientifica HP,1,195,195,195,139.62
1461,66010,2023-12-06,Loja São Paulo 3,HD SSD Kingston 1 Tb,1,118,118,118,105.21
1462,66010,2023-12-06,Loja São Paulo 3,HD SSD Maxtel 750 Gb,4,138,552,138,126.59
1463,66011,2023-12-06,Loja São Paulo 3,HD SSD Kingston 1 Tb,1,100,100,100,89.17
1464,66011,2023-12-06,Loja São Paulo 3,Mouse sem Fio Microsoft,1,256,256,256,160.15
1465,66012,2023-12-06,Loja Rio de Janeiro 2,HD SSD Maxtel 750 Gb,2,41,82,41,37.61
1466,66014,2023-12-06,Loja São Paulo 2,Kit Teclado e Mouse Sem Fio,2,100,200,100,74.62
1467,66016,2023-12-06,Loja São Paulo 3,Roteador 300 Mbps Cisco,1,73,73,73,58.07
1468,66017,2023-12-06,Loja São Paulo 2,Kit Teclado e Mouse Sem Fio,1,100,100,100,74.62
1469,66018,2023-12-06,Loja Recife,Teclado Gamer com Led,1,215,215,215,158.13
1470,66019,2023-12-06,Loja Porto Alegre,HD SSD Kingston 1 Tb,2,107,214,107,95.41
1471,66020,2023-12-06,Loja Maringá,Kit Teclado e Mouse Sem Fio,1,114,114,114,85.07
1472,66021,2023-12-06,Loja São Paulo 1,Fone de Ouvido Bluetooth HP,1,185,185,185,125.19
1473,66021,2023-12-06,Loja São Paulo 1,HD SSD Kingston 1 Tb,5,145,725,145,129.29
1474,66021,2023-12-06,Loja São Paulo 1,HD SSD Maxtel 750 Gb,1,311,311,311,285.28
1475,66022,2023-12-06,Loja Rio de Janeiro 1,Kit Teclado e Mouse Sem Fio,1,294,294,294,219.4
1476,66022,2023-12-06,Loja Rio de Janeiro 1,Teclado sem Fio Multi,3,93,279,93,58.46
1477,66023,2023-12-06,Loja São Paulo 2,Teclado sem Fio Megaware,1,85,85,85,63.41
1478,66025,2023-12-06,Loja São Paulo 2,HD SSD Maxtel 750 Gb,1,130,130,130,119.25
1479,66025,2023-12-06,Loja São Paulo 2,Mesa Digitalizadora,3,196,588,196,139.31
1480,66026,2023-12-06,Loja São Paulo 1,HD SSD Maxtel 750 Gb,3,130,390,130,119.25
1481,66027,2023-12-06,Loja São Paulo 2,Mouse Pad Colorido,5,133,665,133,54.58
1482,66028,2023-12-06,Loja Fortaleza,Mouse sem Fio Microsoft,1,269,269,269,168.28
1483,66029,2023-12-06,Loja São Paulo 2,Teclado Gamer com Led,2,200,400,200,147.1
1484,66029,2023-12-06,Loja São Paulo 2,HD SSD Maxtel 750 Gb,3,87,261,87,79.8
1485,66029,2023-12-06,Loja São Paulo 2,HD SSD Maxtel 750 Gb,2,79,158,79,72.47
1486,66030,2023-12-06,Loja Blumenau,Kit Teclado e Mouse Sem Fio,1,706,706,706,526.85
1487,66032,2023-12-06,Loja Rio de Janeiro 2,Calculadora Cientifica HP,1,155,155,155,110.98
1488,66032,2023-12-06,Loja Rio de Janeiro 2,HD SSD Kingston 1 Tb,2,105,210,105,93.62
1489,66032,2023-12-06,Loja Rio de Janeiro 2,Roteador 300 Mbps Cisco,1,71,71,71,56.48
1490,66033,2023-12-06,Loja São Paulo 1,HD SSD Maxtel 750 Gb,3,277,831,277,254.09
1491,66033,2023-12-06,Loja São Paulo 1,Calculadora Cientifica HP,1,169,169,169,121.0
1492,66034,2023-12-06,Loja São Paulo 2,Fone de Ouvido Bluetooth HP,2,211,422,211,142.78
1493,66034,2023-12-06,Loja São Paulo 2,HD SSD Kingston 1 Tb,3,113,339,113,100.76
1494,66034,2023-12-06,Loja São Paulo 2,Mouse Pad Colorido,4,200,800,200,82.07
1495,66034,2023-12-06,Loja São Paulo 2,Mouse Pad Colorido,2,350,700,350,143.63
1496,66034,2023-12-06,Loja São Paulo 2,HD SSD Kingston 1 Tb,1,113,113,113,100.76
1497,66035,2023-12-06,Loja São Paulo 2,Teclado sem Fio Megaware,2,124,248,124,92.51
1498,66035,2023-12-06,Loja São Paulo 2,Kit Teclado e Mouse Sem Fio,1,116,116,116,86.56
1499,66036,2023-12-06,Loja Rio de Janeiro 1,HD SSD Maxtel 750 Gb,1,311,311,311,285.28
1500,66036,2023-12-06,Loja Rio de Janeiro 1,Fone de Ouvido Bluetooth HP,1,177,177,177,119.77
1501,66040,2023-12-06,Loja Campinas,HD SSD Maxtel 750 Gb,2,78,156,78,71.55
1502,66040,2023-12-06,Loja Campinas,Roteador 300 Mbps Cisco,1,60,60,60,47.73
1503,66040,2023-12-06,Loja Campinas,HD SSD Maxtel 750 Gb,3,87,261,87,79.8
1504,66041,2023-12-06,Loja Recife,Mouse Pad Colorido,2,90,180,90,36.93
1505,66041,2023-12-06,Loja Recife,HD SSD Maxtel 750 Gb,1,130,130,130,119.25
1506,66042,2023-12-06,Loja São Paulo 3,Teclado sem Fio Multi,3,50,150,50,31.43
1507,66043,2023-12-06,Loja Florianópolis,HD SSD Maxtel 750 Gb,1,130,130,130,119.25
1508,66044,2023-12-06,Loja São Paulo 2,Teclado sem Fio Megaware,2,80,160,80,59.68
1509,66045,2023-12-06,Loja Rio de Janeiro 2,HD SSD Maxtel 750 Gb,1,276,276,276,253.17
1510,66045,2023-12-06,Loja Rio de Janeiro 2,Mouse Pad Colorido,1,391,391,391,160.46
1511,66045,2023-12-06,Loja Rio de Janeiro 2,HD SSD Kingston 1 Tb,2,113,226,113,100.76
1512,66046,2023-12-06,Loja Maringá,Roteador 300 Mbps Cisco,2,60,120,60,47.73
1513,66046,2023-12-06,Loja Maringá,HD SSD Kingston 1 Tb,3,100,300,100,89.17
1514,66046,2023-12-06,Loja Maringá,Teclado sem Fio Megaware,3,97,291,97,72.36
1515,66047,2023-12-06,Loja São Paulo 1,Kit Teclado e Mouse Sem Fio,2,114,228,114,85.07
1516,66048,2023-12-06,Loja Rio de Janeiro 2,Kit Teclado e Mouse Sem Fio,2,700,1400,700,522.37
1517,66048,2023-12-06,Loja Rio de Janeiro 2,Teclado Gamer com Led,1,209,209,209,153.72
1518,66049,2023-12-06,Loja Natal,Teclado Gamer com Led,5,214,1070,214,157.4
1519,66049,2023-12-06,Loja Natal,HD SSD Kingston 1 Tb,1,118,118,118,105.21
1520,66050,2023-12-06,Loja São Paulo 2,Kit Teclado e Mouse Sem Fio,2,709,1418,709,529.09
1521,66050,2023-12-06,Loja São Paulo 2,Mouse Pad Colorido,3,100,300,100,41.04
1522,66051,2023-12-06,Loja São Paulo 1,Kit Teclado e Mouse Sem Fio,2,114,228,114,85.07
1523,66052,2023-12-06,Loja Rio de Janeiro 2,HD SSD Maxtel 750 Gb,1,283,283,283,259.59
1524,66052,2023-12-06,Loja Rio de Janeiro 2,Fone de Ouvido Bluetooth HP,4,185,740,185,125.19
1525,66052,2023-12-06,Loja Rio de Janeiro 2,Teclado sem Fio Multi,2,60,120,60,37.72
1526,66052,2023-12-06,Loja Rio de Janeiro 2,Teclado sem Fio Megaware,1,93,93,93,69.38
1527,66053,2023-12-06,Loja São Paulo 3,HD SSD Maxtel 750 Gb,2,311,622,311,285.28
1528,66053,2023-12-06,Loja São Paulo 3,Fone de Ouvido Bluetooth HP,1,211,211,211,142.78
1529,66054,2023-12-06,Loja Rio de Janeiro 2,Mouse Pad Colorido,1,368,368,368,151.02
1530,66054,2023-12-06,Loja Rio de Janeiro 2,HD SSD Kingston 1 Tb,1,100,100,100,89.17
1531,66054,2023-12-06,Loja Rio de Janeiro 2,Kit Teclado e Mouse Sem Fio,1,262,262,262,195.52
1532,66054,2023-12-06,Loja Rio de Janeiro 2,Calculadora Cientifica HP,2,150,300,150,107.4
1533,66055,2023-12-06,Loja São Paulo 3,HD SSD Maxtel 750 Gb,2,114,228,114,104.57
1534,66055,2023-12-06,Loja São Paulo 3,HD SSD Kingston 1 Tb,2,113,226,113,100.76
1535,66056,2023-12-06,Loja Natal,Kit Teclado e Mouse Sem Fio,1,750,750,750,559.69
1536,66057,2023-12-06,Loja São Paulo 2,HD SSD Maxtel 750 Gb,3,311,933,311,285.28
1537,66057,2023-12-06,Loja São Paulo 2,HD SSD Maxtel 750 Gb,3,37,111,37,33.94
1538,66057,2023-12-06,Loja São Paulo 2,HD SSD Maxtel 750 Gb,1,38,38,38,34.86
1539,66058,2023-12-06,Loja Campinas,Mesa Digitalizadora,2,196,392,196,139.31
1540,66059,2023-12-06,Loja São Paulo 2,Teclado sem Fio Multi,2,93,186,93,58.46
1541,66059,2023-12-06,Loja São Paulo 2,Mouse Pad Colorido,3,368,1104,368,151.02
1542,66061,2023-12-06,Loja São Paulo 1,Kit Teclado e Mouse Sem Fio,2,120,240,120,89.55
1543,66061,2023-12-06,Loja São Paulo 1,Calculadora Cientifica HP,3,157,471,157,112.41
1544,66062,2023-12-06,Loja Rio de Janeiro 1,HD SSD Maxtel 750 Gb,1,283,283,283,259.59
1545,66062,2023-12-06,Loja Rio de Janeiro 1,Mesa Digitalizadora,1,197,197,197,140.02
1546,66062,2023-12-06,Loja Rio de Janeiro 1,Mesa Digitalizadora,1,187,187,187,132.92
1547,66064,2023-12-06,Loja São Paulo 1,Mouse Pad Colorido,1,200,200,200,82.07
1548,66064,2023-12-06,Loja São Paulo 1,Mouse Pad Colorido,3,216,648,216,88.64
1549,66064,2023-12-06,Loja São Paulo 1,HD SSD Kingston 1 Tb,2,145,290,145,129.29
1550,66065,2023-12-06,Loja Natal,HD SSD Maxtel 750 Gb,1,275,275,275,252.25
1551,66065,2023-12-06,Loja Natal,Fone de Ouvido Bluetooth HP,1,190,190,190,128.57
1552,66066,2023-12-06,Loja São Paulo 3,Mouse Pad Colorido,2,363,726,363,148.97
1553,66066,2023-12-06,Loja São Paulo 3,HD SSD Kingston 1 Tb,3,118,354,118,105.21
1554,66067,2023-12-06,Loja Natal,HD SSD Maxtel 750 Gb,5,79,395,79,72.47
1555,66068,2023-12-06,Loja São Paulo 2,HD SSD Maxtel 750 Gb,3,138,414,138,126.59
1556,66068,2023-12-06,Loja São Paulo 2,Roteador 300 Mbps Cisco,1,105,105,105,83.53
1557,66068,2023-12-06,Loja São Paulo 2,Mesa Digitalizadora,1,196,196,196,139.31
1558,66068,2023-12-06,Loja São Paulo 2,HD SSD Maxtel 750 Gb,1,276,276,276,253.17
1559,66069,2023-12-06,Loja Florianópolis,Kit Teclado e Mouse Sem Fio,1,256,256,256,191.04
1560,66069,2023-12-06,Loja Florianópolis,Teclado sem Fio Multi,2,60,120,60,37.72
1561,66070,2023-12-06,Loja João Pessoa,Kit Teclado e Mouse Sem Fio,5,149,745,149,111.19
1562,66070,2023-12-06,Loja João Pessoa,Mesa Digitalizadora,3,196,588,196,139.31
1563,66070,2023-12-06,Loja João Pessoa,HD SSD Maxtel 750 Gb,2,283,566,283,259.59
1564,66071,2023-12-06,Loja Rio de Janeiro 2,Mouse sem Fio Microsoft,1,299,299,299,187.05
1565,66071,2023-12-06,Loja Rio de Janeiro 2,Mouse Pad Colorido,3,133,399,133,54.58
1566,66071,2023-12-06,Loja Rio de Janeiro 2,HD SSD Maxtel 750 Gb,4,277,1108,277,254.09
1567,66071,2023-12-06,Loja Rio de Janeiro 2,Teclado sem Fio Megaware,3,92,276,92,68.63
1568,66072,2023-12-06,Loja São Paulo 1,HD SSD Maxtel 750 Gb,2,137,274,137,125.67
1569,66074,2023-12-06,Loja São Paulo 2,Fone de Ouvido Bluetooth HP,1,181,181,181,122.48
1570,66075,2023-12-06,Loja Rio de Janeiro 1,Teclado sem Fio Megaware,1,124,124,124,92.51
1571,66079,2023-12-06,Loja Rio de Janeiro 2,Mouse Pad Colorido,1,133,133,133,54.58
1572,66079,2023-12-06,Loja Rio de Janeiro 2,HD SSD Maxtel 750 Gb,3,87,261,87,79.8
1573,66079,2023-12-06,Loja Rio de Janeiro 2,Calculadora Cientifica HP,1,157,157,157,112.41
1574,66079,2023-12-06,Loja Rio de Janeiro 2,Mouse Pad Colorido,2,214,428,214,87.82
1575,66080,2023-12-06,Loja São Paulo 1,HD SSD Maxtel 750 Gb,1,277,277,277,254.09
1576,66080,2023-12-06,Loja São Paulo 1,Mesa Digitalizadora,2,200,400,200,142.16
1577,66080,2023-12-06,Loja São Paulo 1,Kit Teclado e Mouse Sem Fio,1,256,256,256,191.04
1578,66081,2023-12-06,Loja São Paulo 2,Mouse Pad Colorido,3,90,270,90,36.93
1579,66082,2023-12-06,Loja São Paulo 1,Kit Teclado e Mouse Sem Fio,2,706,1412,706,526.85
1580,66083,2023-12-06,Loja São Paulo 2,Mouse sem Fio Microsoft,3,250,750,250,156.4
1581,66083,2023-12-06,Loja São Paulo 2,HD SSD Maxtel 750 Gb,1,275,275,275,252.25
1582,66085,2023-12-06,Loja Campinas,HD SSD Kingston 1 Tb,5,108,540,108,96.3
1583,66086,2023-12-06,Loja Campinas,HD SSD Kingston 1 Tb,1,105,105,105,93.62
1584,66086,2023-12-06,Loja Campinas,Teclado sem Fio Multi,3,67,201,67,42.12
1585,66087,2023-12-06,Loja São Paulo 2,Fone de Ouvido Bluetooth HP,1,177,177,177,119.77
1586,66088,2023-12-06,Loja São Paulo 3,Kit Teclado e Mouse Sem Fio,1,709,709,709,529.09
1587,66088,2023-12-06,Loja São Paulo 3,Calculadora Cientifica HP,1,163,163,163,116.7
1588,66088,2023-12-06,Loja São Paulo 3,Teclado Gamer com Led,3,209,627,209,153.72
1589,66088,2023-12-06,Loja São Paulo 3,Mouse Pad Colorido,1,363,363,363,148.97
1590,66089,2023-12-06,Loja São Paulo 1,Mouse sem Fio Microsoft,2,255,510,255,159.53
1591,66089,2023-12-06,Loja São Paulo 1,Mouse Pad Colorido,2,133,266,133,54.58
1592,66090,2023-12-06,Loja Rio de Janeiro 1,Fone de Ouvido Bluetooth HP,4,181,724,181,122.48
1593,66090,2023-12-06,Loja Rio de Janeiro 1,Fone de Ouvido Bluetooth HP,3,177,531,177,119.77
1594,66090,2023-12-06,Loja Rio de Janeiro 1,Kit Teclado e Mouse Sem Fio,1,256,256,256,191.04
1595,66092,2023-12-06,Loja Maringá,Mesa Digitalizadora,4,197,788,197,140.02
1596,66092,2023-12-06,Loja Maringá,Teclado sem Fio Megaware,1,92,92,92,68.63
1597,66095,2023-12-06,Loja São Paulo 1,Mouse Pad Colorido,1,102,102,102,41.86
1598,66095,2023-12-06,Loja São Paulo 1,HD SSD Maxtel 750 Gb,2,142,284,142,130.25
1599,66095,2023-12-06,Loja São Paulo 1,Kit Teclado e Mouse Sem Fio,2,700,1400,700,522.37
1600,66095,2023-12-06,Loja São Paulo 1,Mouse Pad Colorido,2,214,428,214,87.82
1601,66098,2023-12-06,Loja Maringá,Mouse Pad Colorido,2,368,736,368,151.02
1602,66098,2023-12-06,Loja Maringá,HD SSD Kingston 1 Tb,4,100,400,100,89.17
1603,66099,2023-12-06,Loja Porto Alegre,Kit Teclado e Mouse Sem Fio,3,720,2160,720,537.3
1604,66100,2023-12-06,Loja Maringá,Roteador 300 Mbps Cisco,1,73,73,73,58.07
1605,66101,2023-12-06,Loja Rio de Janeiro 1,Mouse sem Fio Microsoft,1,255,255,255,159.53
1606,66102,2023-12-06,Loja João Pessoa,Mouse Pad Colorido,4,368,1472,368,151.02
1607,66102,2023-12-06,Loja João Pessoa,Calculadora Cientifica HP,1,157,157,157,112.41
1608,66103,2023-12-06,Loja São Paulo 1,HD SSD Maxtel 750 Gb,1,130,130,130,119.25
1609,66103,2023-12-06,Loja São Paulo 1,Teclado sem Fio Multi,4,69,276,69,43.37
1610,66104,2023-12-06,Loja Florianópolis,Teclado sem Fio Multi,2,67,134,67,42.12
1611,66105,2023-12-06,Loja Blumenau,HD SSD Kingston 1 Tb,4,105,420,105,93.62
1612,66105,2023-12-06,Loja Blumenau,HD SSD Maxtel 750 Gb,1,114,114,114,104.57
1613,66105,2023-12-06,Loja Blumenau,Teclado sem Fio Multi,1,69,69,69,43.37
1614,66106,2023-12-06,Loja Campinas,HD SSD Kingston 1 Tb,3,118,354,118,105.21
1615,66107,2023-12-06,Loja Campinas,HD SSD Maxtel 750 Gb,2,137,274,137,125.67
1616,66107,2023-12-06,Loja Campinas,HD SSD Maxtel 750 Gb,3,79,237,79,72.47
1617,66107,2023-12-06,Loja Campinas,HD SSD Kingston 1 Tb,1,141,141,141,125.72
1618,66108,2023-12-06,Loja Rio de Janeiro 2,Mouse sem Fio Microsoft,3,259,777,259,162.03
1619,66110,2023-12-06,Loja Rio de Janeiro 1,Teclado sem Fio Megaware,1,124,124,124,92.51
1620,66110,2023-12-06,Loja Rio de Janeiro 1,Kit Teclado e Mouse Sem Fio,2,259,518,259,193.28
1621,66110,2023-12-06,Loja Rio de Janeiro 1,Kit Teclado e Mouse Sem Fio,3,100,300,100,74.62
1622,66111,2023-12-06,Loja Rio de Janeiro 2,Teclado Gamer com Led,3,248,744,248,182.4
1623,66112,2023-12-06,Loja São Paulo 3,HD SSD Maxtel 750 Gb,1,38,38,38,34.86
1624,66115,2023-12-06,Loja Rio de Janeiro 1,Roteador 300 Mbps Cisco,1,66,66,66,52.5
1625,66116,2023-12-06,Loja São Paulo 3,Teclado sem Fio Megaware,1,124,124,124,92.51
1626,66116,2023-12-06,Loja São Paulo 3,Mouse Pad Colorido,1,368,368,368,151.02
1627,66116,2023-12-06,Loja São Paulo 3,HD SSD Maxtel 750 Gb,1,142,142,142,130.25
1628,66117,2023-12-06,Loja João Pessoa,HD SSD Kingston 1 Tb,1,141,141,141,125.72
1629,66117,2023-12-06,Loja João Pessoa,Mouse Pad Colorido,2,368,736,368,151.02
1630,66117,2023-12-06,Loja João Pessoa,Roteador 300 Mbps Cisco,4,74,296,74,58.87
1631,66118,2023-12-06,Loja João Pessoa,Mouse sem Fio Microsoft,1,250,250,250,156.4
1632,66118,2023-12-06,Loja João Pessoa,HD SSD Maxtel 750 Gb,3,149,447,149,136.68
1633,66119,2023-12-06,Loja Rio de Janeiro 2,Teclado sem Fio Megaware,2,92,184,92,68.63
1634,66119,2023-12-06,Loja Rio de Janeiro 2,Mouse Pad Colorido,1,133,133,133,54.58
1635,66119,2023-12-06,Loja Rio de Janeiro 2,HD SSD Maxtel 750 Gb,2,50,100,50,45.86
1636,66120,2023-12-06,Loja Rio de Janeiro 2,HD SSD Maxtel 750 Gb,5,114,570,114,104.57
1637,66120,2023-12-06,Loja Rio de Janeiro 2,Roteador 300 Mbps Cisco,1,66,66,66,52.5
